scenario,replication,t_end,h,model,RMSE,MAE,ISE
strong_persistence,1,85,5,ARHinc,0.14667792850358655,0.12480537685031634,0.021514414710103246
strong_persistence,1,85,5,KernelARH,0.1498092747103031,0.1262896529580301,0.02244281878922706
strong_persistence,1,85,10,PM,0.17553093702190042,0.13837226460043897,0.030811109851786377
strong_persistence,1,85,10,PA,0.19355124953180414,0.16471331396284625,0.037462086195322715
strong_persistence,1,85,10,VAR1,0.19108439875847483,0.15973977221495148,0.036513247448887814
strong_persistence,1,85,10,ARHinc,0.18800780158016775,0.1577560856589873,0.03534693345500772
strong_persistence,1,85,10,KernelARH,0.19124406697361607,0.15993456627002883,0.03657429315260895
strong_persistence,1,86,1,PM,0.08462284637871872,0.06645349787773797,0.007161026129236228
strong_persistence,1,86,1,PA,0.1495268299304493,0.12383454226693476,0.022358272869049508
strong_persistence,1,86,1,VAR1,0.15435858780289471,0.12833891011178022,0.02382657362850396
strong_persistence,1,86,1,ARHinc,0.1519515496620178,0.1256032239382689,0.023089273444688658
strong_persistence,1,86,1,KernelARH,0.15046087534748004,0.12466881330800662,0.022638475010329926
strong_persistence,1,86,5,PM,0.10686182332459233,0.08606299004657748,0.011419449284256386
strong_persistence,1,86,5,PA,0.1528642442438671,0.13300471219967258,0.023367477168248656
strong_persistence,1,86,5,VAR1,0.1567873724857355,0.13472007101338024,0.024582280170980766
strong_persistence,1,86,5,ARHinc,0.1547334487260966,0.13445775094370846,0.023942440154671566
strong_persistence,1,86,5,KernelARH,0.15687878098292204,0.13482270145342498,0.02461095192268762
strong_persistence,1,86,10,PM,0.14530364617089425,0.11218221313508026,0.021113149590556435
strong_persistence,1,86,10,PA,0.18501378986142986,0.15138957018487417,0.034230102438889326
strong_persistence,1,86,10,VAR1,0.19190645493840502,0.1544165856993452,0.03682808744702608
strong_persistence,1,86,10,ARHinc,0.18729177885871076,0.152915090875808,0.03507821042806021
strong_persistence,1,86,10,KernelARH,0.19195091289606953,0.1544682173046063,0.03684515296163447
strong_persistence,1,87,1,PM,0.07772416101382716,0.06475891330942735,0.00604104520530333
strong_persistence,1,87,1,PA,0.13836353930059125,0.12189003132329082,0.019144469007786262
strong_persistence,1,87,1,VAR1,0.16358274880771057,0.14275373753875475,0.02675931570748653
strong_persistence,1,87,1,ARHinc,0.14781103232092865,0.13101485612557257,0.021848101275778613
strong_persistence,1,87,1,KernelARH,0.16130382659263282,0.14014579381895728,0.026018924473426158
strong_persistence,1,87,5,PM,0.12368802175856869,0.1036829733123524,0.015298726726548162
strong_persistence,1,87,5,PA,0.15695825492548363,0.1284244502993908,0.024635893789253106
strong_persistence,1,87,5,VAR1,0.18507540593917438,0.14896159666415207,0.03425290588355018
strong_persistence,1,87,5,ARHinc,0.1645036019375764,0.13511411242783394,0.027061435050436594
strong_persistence,1,87,5,KernelARH,0.1851943161330697,0.1490828564976681,0.03429693472799535
strong_persistence,1,87,10,PM,0.1119592860752051,0.08198092076880929,0.012534881738469615
strong_persistence,1,87,10,PA,0.11967233723256676,0.09806868577296803,0.014321468298705186
strong_persistence,1,87,10,VAR1,0.1409074009555962,0.11513809794166163,0.019854895644061156
strong_persistence,1,87,10,ARHinc,0.12486067487953248,0.1033164523184861,0.015590188131372314
strong_persistence,1,87,10,KernelARH,0.14103927188933096,0.11530879969924533,0.019892076215072624
strong_persistence,1,88,1,PM,0.08554074278018614,0.06925328738766996,0.007317218675385968
strong_persistence,1,88,1,PA,0.16987615500557537,0.1492232888428526,0.028857908039478273
strong_persistence,1,88,1,VAR1,0.1801327201375752,0.1575224507174464,0.03244779686416199
strong_persistence,1,88,1,ARHinc,0.15848228516517854,0.13869293077223155,0.025116634711176967
strong_persistence,1,88,1,KernelARH,0.17367378990768959,0.15176183192564313,0.0301625853009003
strong_persistence,1,88,5,PM,0.1594739383099403,0.1289980134957621,0.025431937000082647
strong_persistence,1,88,5,PA,0.1749247581131064,0.1363743976224562,0.030598671000928786
strong_persistence,1,88,5,VAR1,0.1859115749069261,0.14340876990624268,0.0345631136843736
strong_persistence,1,88,5,ARHinc,0.1684387331411207,0.13179397808280965,0.02837160682218567
strong_persistence,1,88,5,KernelARH,0.18605798349879527,0.1434733533081259,0.03461757322363797
strong_persistence,1,88,10,PM,0.1566702663772755,0.12367907515119773,0.02454557236672646
strong_persistence,1,88,10,PA,0.21880454830593316,0.18171081034300718,0.04787543035936343
strong_persistence,1,88,10,VAR1,0.23158077310191547,0.18809468909229,0.05362965447048085
strong_persistence,1,88,10,ARHinc,0.21196159607733506,0.17588496427354378,0.04492771821165134
strong_persistence,1,88,10,KernelARH,0.23179436754166882,0.1883031130909381,0.05372862882404225
strong_persistence,1,89,1,PM,0.09171933021187266,0.07517547843216685,0.008412435534514536
strong_persistence,1,89,1,PA,0.1441432653174373,0.12068396735914454,0.020777280936373124
strong_persistence,1,89,1,VAR1,0.14585203380137451,0.12283869173325095,0.021272815763997293
strong_persistence,1,89,1,ARHinc,0.14445769483060492,0.12066808300693882,0.02086802559577218
strong_persistence,1,89,1,KernelARH,0.14498460177765293,0.12227527381767699,0.0210205347526246
strong_persistence,1,89,5,PM,0.11034643956751114,0.09246169218322675,0.012176336725226389
strong_persistence,1,89,5,PA,0.17952774731857382,0.14930410056259247,0.032230212057281694
strong_persistence,1,89,5,VAR1,0.1843121148903588,0.1525909241511572,0.03397095569535683
strong_persistence,1,89,5,ARHinc,0.17771951038589728,0.14824299639976993,0.03158422437180305
strong_persistence,1,89,5,KernelARH,0.18462561178146247,0.15290213031510283,0.03408661652567929
strong_persistence,1,89,10,PM,0.1291997053827747,0.09917391008836263,0.01669256387099578
strong_persistence,1,89,10,PA,0.15714275594365715,0.12935401829939966,0.024693845745567794
strong_persistence,1,89,10,VAR1,0.16077732683156973,0.1310912386848343,0.025849348823105387
strong_persistence,1,89,10,ARHinc,0.15521666179689578,0.12828212380891973,0.02409221209937193
strong_persistence,1,89,10,KernelARH,0.16094935038668026,0.1312887039958507,0.025904693389894373
strong_persistence,1,90,1,PM,0.08610327099815525,0.06827902156947688,0.007413773276581764
strong_persistence,1,90,1,PA,0.15427088847791376,0.12999166122942862,0.0237995070317649
strong_persistence,1,90,1,VAR1,0.15378977041936728,0.13182184824127083,0.023651293485641697
strong_persistence,1,90,1,ARHinc,0.15984475858459685,0.13704582993120823,0.025550346846968046
strong_persistence,1,90,1,KernelARH,0.15965361609364084,0.13717062193482552,0.025489277131775658
strong_persistence,1,90,5,PM,0.12333619716217414,0.10352499762410083,0.015211817530426695
strong_persistence,1,90,5,PA,0.18877802951102168,0.15328609484349923,0.03563714442606417
strong_persistence,1,90,5,VAR1,0.1866765184072358,0.1553265847801749,0.03484812252464704
strong_persistence,1,90,5,ARHinc,0.1913768108219401,0.15741140972787984,0.03662508372037665
strong_persistence,1,90,5,KernelARH,0.18686216853059595,0.15562211694111314,0.034917470027956844
strong_persistence,1,90,10,PM,0.12784586452818927,0.10341614244770272,0.016344565076960128
strong_persistence,1,90,10,PA,0.10917222643211068,0.09375773213489336,0.011918575024144047
strong_persistence,1,90,10,VAR1,0.1069831278102919,0.09167423614478482,0.011445389636073253
strong_persistence,1,90,10,ARHinc,0.10907976217819162,0.0937523758678932,0.011898394516850843
strong_persistence,1,90,10,KernelARH,0.10711904783882056,0.09179496137554843,0.01147449040989553
strong_persistence,1,91,1,PM,0.10819887869805768,0.09157397086729378,0.011706997351517
strong_persistence,1,91,1,PA,0.17741912964505827,0.14271202673126226,0.03147754756400999
strong_persistence,1,91,1,VAR1,0.18097984659121444,0.1453703673869121,0.03275370487217951
strong_persistence,1,91,1,ARHinc,0.17471018046648024,0.13868794855127695,0.030523647158630096
strong_persistence,1,91,1,KernelARH,0.18111119272266019,0.1454442046574906,0.03280126412942456
strong_persistence,1,91,5,PM,0.11244554386092215,0.09483426844031308,0.012644000334178567
strong_persistence,1,91,5,PA,0.18355351856208182,0.1471379930400654,0.03369189417652052
strong_persistence,1,91,5,VAR1,0.18684788114817164,0.14978593536163945,0.03491213068956127
strong_persistence,1,91,5,ARHinc,0.18217067957745045,0.14476382605583077,0.033186156497710124
strong_persistence,1,91,5,KernelARH,0.18712990895421677,0.1500812503906416,0.035017602825213455
strong_persistence,1,91,10,PM,0.15509845710045525,0.13297715655358355,0.02405553139494176
strong_persistence,1,91,10,PA,0.11889638906083357,0.08762342589836097,0.014136351331705103
strong_persistence,1,91,10,VAR1,0.11951042810955735,0.08740842848854181,0.014282742426929677
strong_persistence,1,91,10,ARHinc,0.12178292481938813,0.0901976802822227,0.01483108077756474
strong_persistence,1,91,10,KernelARH,0.11942922818769018,0.08728700157451064,0.014263340545507371
strong_persistence,1,92,1,PM,0.10796128787802804,0.08859524673419203,0.011655639680282444
strong_persistence,1,92,1,PA,0.19017951040423045,0.14564296884860864,0.036168246177592796
strong_persistence,1,92,1,VAR1,0.18187212871944203,0.140249148178583,0.03307747120494129
strong_persistence,1,92,1,ARHinc,0.1870823097199743,0.1435112503871207,0.03499979061016039
strong_persistence,1,92,1,KernelARH,0.18527295392841373,0.14227654402192538,0.03432606745736012
strong_persistence,1,92,5,PM,0.09971790473624426,0.08257065600655332,0.009943660524986684
strong_persistence,1,92,5,PA,0.1426681468628319,0.11619477334098181,0.020354200129274577
strong_persistence,1,92,5,VAR1,0.13635459501204852,0.11208092651092318,0.01859257558089977
strong_persistence,1,92,5,ARHinc,0.14080533905958356,0.11499972615264036,0.019826143507684288
strong_persistence,1,92,5,KernelARH,0.13671204293476819,0.11242586609039779,0.018690182683397897
strong_persistence,1,92,10,PM,0.10955590479772716,0.08881560940640087,0.012002496276048656
strong_persistence,1,92,10,PA,0.11120623833133579,0.09357664819063563,0.012366827443805859
strong_persistence,1,92,10,VAR1,0.10427095290406534,0.0888219489376277,0.01087243161952181
strong_persistence,1,92,10,ARHinc,0.108865200176918,0.09210166366286586,0.011851631809560429
strong_persistence,1,92,10,KernelARH,0.10454819834139556,0.08915055151952478,0.010930325776431786
strong_persistence,1,93,1,PM,0.11595024513524516,0.09307340076587775,0.013444459346923444
strong_persistence,1,93,1,PA,0.17238439577079684,0.1412828156421799,0.02971637990526272
strong_persistence,1,93,1,VAR1,0.18055035855245893,0.14878996270579922,0.03259843197342148
strong_persistence,1,93,1,ARHinc,0.18137743437588874,0.1484276037250621,0.03289777370077983
strong_persistence,1,93,1,KernelARH,0.1849899632197857,0.1529711826845933,0.03422128649205767
strong_persistence,1,93,5,PM,0.11675435995148356,0.09357256608974421,0.013631580567680589
strong_persistence,1,93,5,PA,0.2203345186636364,0.17776696208226497,0.04854730011473634
strong_persistence,1,93,5,VAR1,0.22686112995721525,0.18382388129078173,0.051465972285464505
strong_persistence,1,93,5,ARHinc,0.2259700469181104,0.18200335678922105,0.05106246210417302
strong_persistence,1,93,5,KernelARH,0.22726931904995443,0.1842398606709679,0.05165134338142997
strong_persistence,1,93,10,PM,0.17149993460951302,0.13262551470519526,0.029412227571067238
strong_persistence,1,93,10,PA,0.1577455221682031,0.12913072086405455,0.024883649764119053
strong_persistence,1,93,10,VAR1,0.1649068753146185,0.13619066277919445,0.027194277526031135
strong_persistence,1,93,10,ARHinc,0.1621243732171342,0.13330951021898818,0.026284312391048614
strong_persistence,1,93,10,KernelARH,0.1653670457127651,0.1365987933917982,0.027346259807767736
strong_persistence,1,94,1,PM,0.08439303076102543,0.06616020304984366,0.007122183641031386
strong_persistence,1,94,1,PA,0.15727546389411842,0.13213202984987316,0.024735571543110145
strong_persistence,1,94,1,VAR1,0.18859606818472027,0.15812141225202778,0.03556847693473566
strong_persistence,1,94,1,ARHinc,0.15946521653933202,0.1321412198013998,0.02542915528593605
strong_persistence,1,94,1,KernelARH,0.18379496180311164,0.1527864230382488,0.033780587984207265
strong_persistence,1,94,5,PM,0.10061264260186932,0.08192469858546632,0.010122903851331489
strong_persistence,1,94,5,PA,0.13637950690334388,0.11237626774272319,0.01859936990319922
strong_persistence,1,94,5,VAR1,0.15586655934721838,0.12723396379993834,0.024294384322739948
strong_persistence,1,94,5,ARHinc,0.13821883026250217,0.11395182234851602,0.019104445039134384
strong_persistence,1,94,5,KernelARH,0.1562835767585625,0.1276040795697262,0.024424556364449495
strong_persistence,1,94,10,PM,0.08536531308791526,0.06937494375967326,0.007287236678597797
strong_persistence,1,94,10,PA,0.17169663313425315,0.1444393496340223,0.02947973382963832
strong_persistence,1,94,10,VAR1,0.19972054395627484,0.16724815778355845,0.039888295678190314
strong_persistence,1,94,10,ARHinc,0.1755006422651981,0.1470037113207912,0.030800475435497035
strong_persistence,1,94,10,KernelARH,0.2003013169813479,0.1677912623097688,0.040120617584462406
strong_persistence,1,95,1,PM,0.10051162292934426,0.08067321478359925,0.010102586343890683
strong_persistence,1,95,1,PA,0.17050999822308255,0.13648080389326447,0.029073659494035616
strong_persistence,1,95,1,VAR1,0.1852380183082929,0.14876265095064797,0.03431312342678345
strong_persistence,1,95,1,ARHinc,0.16443624302908666,0.13181918035448922,0.02703927802152085
strong_persistence,1,95,1,KernelARH,0.18337696446028806,0.14676190445621587,0.03362711109466975
strong_persistence,1,95,5,PM,0.13229932543748146,0.11251171495681497,0.01750311151121263
strong_persistence,1,95,5,PA,0.09837872324047128,0.08202510675739413,0.009678373186425246
strong_persistence,1,95,5,VAR1,0.10375216503576279,0.08875162585284563,0.01076451174960816
strong_persistence,1,95,5,ARHinc,0.0971717944182058,0.08026202031530641,0.009442357630454052
strong_persistence,1,95,5,KernelARH,0.10407860828338995,0.08909148616966193,0.010832356702207328
strong_persistence,1,95,10,PM,0.09721737479903163,0.07727558607337873,0.00945121796281539
strong_persistence,1,95,10,PA,0.15515703170940467,0.12844672236008498,0.02407370448887321
strong_persistence,1,95,10,VAR1,0.16763723211040185,0.13807868179720836,0.02810224158963675
strong_persistence,1,95,10,ARHinc,0.15093098500030325,0.125134635175704,0.022780162233161764
strong_persistence,1,95,10,KernelARH,0.1682540359149002,0.1385499398581946,0.028309420601652528
strong_persistence,1,96,1,PM,0.09856217716637,0.0788660154795853,0.009714502767774908
strong_persistence,1,96,1,PA,0.13248542042461406,0.10904079764319698,0.017552386625086746
strong_persistence,1,96,1,VAR1,0.13148447334654761,0.10804857336609389,0.01728816673121899
strong_persistence,1,96,1,ARHinc,0.13165533425791173,0.10891065834310767,0.017333127038562466
strong_persistence,1,96,1,KernelARH,0.1356391359807103,0.11197830066416543,0.018397975209593624
strong_persistence,1,96,5,PM,0.17329677616706782,0.13887190324278717,0.03003177262989881
strong_persistence,1,96,5,PA,0.12201641180517141,0.0904445294207431,0.014888004749809173
strong_persistence,1,96,5,VAR1,0.11883545496464613,0.08760947012256999,0.01412186535665444
strong_persistence,1,96,5,ARHinc,0.11977542872967113,0.08884762018578403,0.014346153327376527
strong_persistence,1,96,5,KernelARH,0.11876037381049576,0.0874620131821417,0.014104026387608685
strong_persistence,1,96,10,PM,0.09611346211314124,0.07457393137025044,0.009237797599374238
strong_persistence,1,96,10,PA,0.1502227175085858,0.11941993796055182,0.022566864855664368
strong_persistence,1,96,10,VAR1,0.15181685062271907,0.1212023049090412,0.023048356133000998
strong_persistence,1,96,10,ARHinc,0.14867867407761295,0.11867042099657675,0.022105348125477056
strong_persistence,1,96,10,KernelARH,0.15222664566772975,0.12155713200025561,0.02317295165124855
strong_persistence,1,97,1,PM,0.13707709262579615,0.11146195440564517,0.0187901293227411
strong_persistence,1,97,1,PA,0.19162600100603489,0.15498061979075764,0.03672052426156488
strong_persistence,1,97,1,VAR1,0.22958566521443544,0.18623929341282022,0.052709577671954826
strong_persistence,1,97,1,ARHinc,0.20650304346175663,0.16669019934807003,0.04264350695896815
strong_persistence,1,97,1,KernelARH,0.23077617333479392,0.18691433175307862,0.053257642179050844
strong_persistence,1,97,5,PM,0.08755600097255298,0.07042840479758837,0.007666053306305699
strong_persistence,1,97,5,PA,0.08208042002787498,0.06692776348737385,0.006737195351952379
strong_persistence,1,97,5,VAR1,0.1000677598826102,0.08474904664708133,0.010013556567923732
strong_persistence,1,97,5,ARHinc,0.08588594725995204,0.07062712005000724,0.0073763959367392625
strong_persistence,1,97,5,KernelARH,0.10035723322058632,0.08507957856004382,0.010071574259691154
strong_persistence,1,97,10,PM,0.1279229758532907,0.10423339279050972,0.016364287751161596
strong_persistence,1,97,10,PA,0.17716316715751704,0.14678195263601165,0.03138678779728232
strong_persistence,1,97,10,VAR1,0.21262942927222914,0.1774540479052025,0.04521127419263389
strong_persistence,1,97,10,ARHinc,0.1881046478038015,0.15658207707503205,0.03538335852539221
strong_persistence,1,97,10,KernelARH,0.21307217533215506,0.17783590713403843,0.04539975190077662
strong_persistence,1,98,1,PM,0.13127391295494437,0.10176974303049759,0.017232840222502308
strong_persistence,1,98,1,PA,0.1372450784455147,0.11258008209427423,0.018836211557515484
strong_persistence,1,98,1,VAR1,0.15469285069973698,0.12619607546175288,0.02392987805761112
strong_persistence,1,98,1,ARHinc,0.1269474665058316,0.10385495370785112,0.01611565925224924
strong_persistence,1,98,1,KernelARH,0.15083030872692357,0.12326399930651305,0.022749782030659076
strong_persistence,1,98,5,PM,0.15911982870505975,0.12963867149023905,0.02531911988712756
strong_persistence,1,98,5,PA,0.14373354514829534,0.11650993558493163,0.020659332000897052
strong_persistence,1,98,5,VAR1,0.15982348279661007,0.13149207045187827,0.02554354565323831
strong_persistence,1,98,5,ARHinc,0.13756018301584153,0.10984561993760615,0.018922803951351815
strong_persistence,1,98,5,KernelARH,0.1604228429395674,0.1320442760606267,0.025735488536813116
strong_persistence,1,98,10,PM,0.11167328172583975,0.0861272031929753,0.012470921851418773
strong_persistence,1,98,10,PA,0.14514365519378142,0.11191040468663646,0.021066680643011308
strong_persistence,1,98,10,VAR1,0.16069355879088068,0.12425494831118505,0.025822419836878222
strong_persistence,1,98,10,ARHinc,0.14000294352564843,0.10814730135662412,0.0196008241958459
strong_persistence,1,98,10,KernelARH,0.16116590992853905,0.1246151925845509,0.025974450523093957
strong_persistence,1,99,1,PM,0.12546489775190656,0.09705660686119061,0.015741440567896368
strong_persistence,1,99,1,PA,0.11746096480925902,0.09990332657929575,0.013797078253921985
strong_persistence,1,99,1,VAR1,0.10155876365887462,0.08655699278749132,0.010314182475919153
strong_persistence,1,99,1,ARHinc,0.10561625591495315,0.09026568340745432,0.011154793513492876
strong_persistence,1,99,1,KernelARH,0.1053606125657102,0.09048969165221235,0.01110085868022169
strong_persistence,1,99,5,PM,0.1107069453871955,0.09162248639549646,0.012256027756963486
strong_persistence,1,99,5,PA,0.2200377140457219,0.18217019572279272,0.04841659560246688
strong_persistence,1,99,5,VAR1,0.1951147370564399,0.16289239427276814,0.03806976061660368
strong_persistence,1,99,5,ARHinc,0.20559043016494105,0.17097426825789983,0.042267424975405504
strong_persistence,1,99,5,KernelARH,0.19595219922110182,0.16362378551239268,0.03839726437958638
strong_persistence,1,99,10,PM,0.1780120885634033,0.11902556945880752,0.03168830367470494
strong_persistence,1,99,10,PA,0.16728252223812182,0.12199792280494548,0.02798344224634772
strong_persistence,1,99,10,VAR1,0.15581449374107295,0.10776802212034653,0.02427815645978686
strong_persistence,1,99,10,ARHinc,0.16068915146841137,0.11406660569256084,0.02582100339963805
strong_persistence,1,99,10,KernelARH,0.1559802954102736,0.10813010622025265,0.024329852556276222
strong_persistence,1,100,1,PM,0.10224847607177814,0.07901156237117873,0.010454750859000987
strong_persistence,1,100,1,PA,0.1254450519059865,0.09387785762416809,0.015736461047695653
strong_persistence,1,100,1,VAR1,0.11940350432180277,0.08709385780776402,0.014257196844326773
strong_persistence,1,100,1,ARHinc,0.12490597112915847,0.09042636938252956,0.01560150162371817
strong_persistence,1,100,1,KernelARH,0.12126590210216721,0.08826990795715356,0.014705419012652404
strong_persistence,1,100,5,PM,0.13653401308198013,0.11082734324714472,0.01864153672827032
strong_persistence,1,100,5,PA,0.15540264119086172,0.12797111535523062,0.024149980889095715
strong_persistence,1,100,5,VAR1,0.1637927552775212,0.1349286719461137,0.026828066681401953
strong_persistence,1,100,5,ARHinc,0.16749916650608876,0.1375933344896784,0.028055970780234443
strong_persistence,1,100,5,KernelARH,0.16478072707342573,0.1356763861137875,0.02715268801484682
strong_persistence,1,100,10,PM,0.12792814866515198,0.09772620919766531,0.016365611220893226
strong_persistence,1,100,10,PA,0.16685212711465533,0.12350685854404186,0.0278396323226851
strong_persistence,1,100,10,VAR1,0.16669700645046032,0.12384443021626317,0.027787891959544807
strong_persistence,1,100,10,ARHinc,0.17247912104875976,0.1296161514465834,0.02974904719775272
strong_persistence,1,100,10,KernelARH,0.16724318461478074,0.12443056562724622,0.027970282800093633
strong_persistence,1,101,1,PM,0.12350455616811389,0.09784148928992407,0.015253375394282799
strong_persistence,1,101,1,PA,0.11653810061203498,0.09981179559252178,0.01358112889426079
strong_persistence,1,101,1,VAR1,0.09767472843795301,0.0826323642763435,0.009540352575427867
strong_persistence,1,101,1,ARHinc,0.09886712808841136,0.08292308047994013,0.009774709016450339
strong_persistence,1,101,1,KernelARH,0.09922707081419821,0.0837751402988724,0.009846011582365907
strong_persistence,1,101,5,PM,0.15593102860087243,0.12153415938775734,0.024314485680526098
strong_persistence,1,101,5,PA,0.16953419897712804,0.13634803387788225,0.028741844622816443
strong_persistence,1,101,5,VAR1,0.1504322105812101,0.12010650264089451,0.022629849980349538
strong_persistence,1,101,5,ARHinc,0.15479956920312274,0.12399349111211809,0.023962906625472385
strong_persistence,1,101,5,KernelARH,0.1510652769726973,0.12059005200587282,0.022820717906837748
strong_persistence,1,101,10,PM,0.11159289024699078,0.09250106245235454,0.01245297315367693
strong_persistence,1,101,10,PA,0.1658678621239959,0.12135215022554885,0.027512147685584916
strong_persistence,1,101,10,VAR1,0.15833818081610165,0.10839767425411734,0.025070979504152505
strong_persistence,1,101,10,ARHinc,0.15943869361,0.11135560015916533,0.025420697020063446
strong_persistence,1,101,10,KernelARH,0.15865445012708262,0.10890073777514647,0.025171234545126948
strong_persistence,1,102,1,PM,0.12079016696599612,0.09473090789143368,0.014590264435673222
strong_persistence,1,102,1,PA,0.17119115085568934,0.1424279267977276,0.02930641013129539
strong_persistence,1,102,1,VAR1,0.15708310849718476,0.12869285422775165,0.024675102975138318
strong_persistence,1,102,1,ARHinc,0.17403220114679513,0.14421677056863297,0.03028720703599856
strong_persistence,1,102,1,KernelARH,0.15810937103549236,0.1296354323645839,0.024998573209238987
strong_persistence,1,102,5,PM,0.1466612717405709,0.117608466179664,0.02150952862856158
strong_persistence,1,102,5,PA,0.22432266265747142,0.18711070488920245,0.050320656981737724
strong_persistence,1,102,5,VAR1,0.21131737852623553,0.17637481320467432,0.0446550344672003
strong_persistence,1,102,5,ARHinc,0.22669112743671374,0.18910535829965902,0.051388867258528384
strong_persistence,1,102,5,KernelARH,0.21197288253086508,0.176893206603917,0.044932502928443925
strong_persistence,1,102,10,PM,0.11769165071141967,0.08127359348781434,0.01385132464717881
strong_persistence,1,102,10,PA,0.15075670411097483,0.11269978464897494,0.022727583834404014
strong_persistence,1,102,10,VAR1,0.14472355956880714,0.10532651195326709,0.020944908694266066
strong_persistence,1,102,10,ARHinc,0.15113924434548487,0.11310588067093072,0.022843071181324177
strong_persistence,1,102,10,KernelARH,0.14506451658141467,0.10572583527788489,0.02104371397099953
strong_persistence,1,103,1,PM,0.14241180212229276,0.11165989752196136,0.02028112138371907
strong_persistence,1,103,1,PA,0.199304535699389,0.16558738904083048,0.03972229795034902
strong_persistence,1,103,1,VAR1,0.19531375837510623,0.16329809678474058,0.03814746421060938
strong_persistence,1,103,1,ARHinc,0.20681857670935958,0.17270901978599856,0.042773923672085254
strong_persistence,1,103,1,KernelARH,0.19451242454163445,0.16264466540594094,0.03783508330106503
strong_persistence,1,103,5,PM,0.12553188824991507,0.09926812195954898,0.015758254967589168
strong_persistence,1,103,5,PA,0.1648487322561079,0.12718057270190566,0.027175104526445955
strong_persistence,1,103,5,VAR1,0.16034304380182834,0.12407751748682595,0.02570989169563504
strong_persistence,1,103,5,ARHinc,0.16772687812733367,0.12990950343551858,0.028132305646341442
strong_persistence,1,103,5,KernelARH,0.16069564102913453,0.12432450918062372,0.025823089045764462
strong_persistence,1,103,10,PM,0.11803716399870902,0.09133011036263332,0.013932772084858127
strong_persistence,1,103,10,PA,0.17389811686271758,0.11618834724902147,0.030240555048399377
strong_persistence,1,103,10,VAR1,0.17185464740270723,0.11445824676835398,0.02953401983390883
strong_persistence,1,103,10,ARHinc,0.17568789743735097,0.11907032018929208,0.030866237305957153
strong_persistence,1,103,10,KernelARH,0.17204641334944096,0.1147111465931558,0.029599968346406692
strong_persistence,1,104,1,PM,0.09040355040867727,0.06844973310591558,0.008172801926494251
strong_persistence,1,104,1,PA,0.1627649506063195,0.1344544962793759,0.026492429145877624
strong_persistence,1,104,1,VAR1,0.15962352372379168,0.1315426274855022,0.025479669325999883
strong_persistence,1,104,1,ARHinc,0.16068772009643334,0.13246571146275612,0.025820543389789705
strong_persistence,1,104,1,KernelARH,0.1609283275621983,0.1326578463659488,0.025897926611966195
strong_persistence,1,104,5,PM,0.18429741216688175,0.14760666479623488,0.0339655361314095
strong_persistence,1,104,5,PA,0.1532363232697479,0.10469782392113479,0.023481370769230684
strong_persistence,1,104,5,VAR1,0.15492234857230175,0.10654076989665415,0.02400093408715776
strong_persistence,1,104,5,ARHinc,0.1534530293058646,0.10487081080084469,0.023547832203146542
strong_persistence,1,104,5,KernelARH,0.15504286572688525,0.10677411045828566,0.024038290212804965
strong_persistence,1,104,10,PM,0.15685272073230055,0.103501270496896,0.02460277600112507
strong_persistence,1,104,10,PA,0.16635803218468037,0.11885964593379234,0.02767499487235915
strong_persistence,1,104,10,VAR1,0.16730222881390985,0.11767132997507299,0.02799003576610185
strong_persistence,1,104,10,ARHinc,0.166304906524958,0.11777442151282651,0.027657321934275014
strong_persistence,1,104,10,KernelARH,0.1675659241086279,0.11805458592479204,0.028078338922378446
strong_persistence,1,105,1,PM,0.08884867742186088,0.06794429843332275,0.007894087479613891
strong_persistence,1,105,1,PA,0.1759821481048833,0.13827705654407932,0.030969716451609078
strong_persistence,1,105,1,VAR1,0.1510457385524032,0.1202138824667046,0.022814815134840936
strong_persistence,1,105,1,ARHinc,0.16745842757969037,0.13227708158132537,0.028042324967462406
strong_persistence,1,105,1,KernelARH,0.1516896400788882,0.12041466852891622,0.02300974690726264
strong_persistence,1,105,5,PM,0.16032737342389258,0.10215154004636882,0.025704866669004296
strong_persistence,1,105,5,PA,0.1868996198120058,0.14319665357563127,0.03493146788587232
strong_persistence,1,105,5,VAR1,0.16579029660648603,0.12291494726981843,0.02748642244886661
strong_persistence,1,105,5,ARHinc,0.18096915315188639,0.1374754895072886,0.03274983439251091
strong_persistence,1,105,5,KernelARH,0.16610555448469017,0.12319537390162522,0.02759105523066637
strong_persistence,1,105,10,PM,0.1333052763059885,0.10363313126579643,0.01777029669101594
strong_persistence,1,105,10,PA,0.13018929311433425,0.10945478989380729,0.01694925204161004
strong_persistence,1,105,10,VAR1,0.11173981337200223,0.09144526532668704,0.012485785892409888
strong_persistence,1,105,10,ARHinc,0.12540072307217154,0.10524186643212596,0.015725341347023452
strong_persistence,1,105,10,KernelARH,0.11204241367858553,0.09173039666543902,0.012553502462923291
strong_persistence,1,106,1,PM,0.11566589890300163,0.0851346479895306,0.013378600169039395
strong_persistence,1,106,1,PA,0.22514046517885,0.18677037498178936,0.050688229060948976
strong_persistence,1,106,1,VAR1,0.20709345125088902,0.17268509138557153,0.04288769755100435
strong_persistence,1,106,1,ARHinc,0.22582723580886163,0.18675318813135244,0.050997940433071196
strong_persistence,1,106,1,KernelARH,0.2081889461395015,0.173572894061096,0.04334263729467626
strong_persistence,1,106,5,PM,0.15432519251785082,0.10157856952365603,0.02381626504567172
