scenario,replication,h,model,RMSE,MAE,ISE
regime_change,15,10,KernelARH,0.2539205262538655,0.2027586629110038,0.06751587505429797
regime_change,15,10,PA,0.2575333994275283,0.20518512334356506,0.06937140083457909
regime_change,15,10,PM,0.336238745488482,0.26711416152633105,0.11902951838112628
regime_change,15,10,VAR1,0.25396295515020173,0.20277825603623154,0.0675318065584582
regime_change,16,1,ARHinc,0.2631271161784637,0.2097094199972177,0.07236231948175809
regime_change,16,1,KernelARH,0.2635967460325015,0.21027451449947732,0.07293749977747406
regime_change,16,1,PA,0.2669902130666488,0.21243937875223165,0.07442178292618448
regime_change,16,1,PM,0.3113531250047827,0.2489288745989791,0.10077671260609103
regime_change,16,1,VAR1,0.263165109855307,0.20995635720861844,0.07273727801831886
regime_change,16,5,ARHinc,0.26488647460752146,0.21130455253268177,0.07393263827685094
regime_change,16,5,KernelARH,0.2614877327594493,0.2083851412733722,0.07198904975991856
regime_change,16,5,PA,0.2683927539232669,0.21412705603642895,0.075961359049625
regime_change,16,5,PM,0.34868227330985113,0.27804383108747355,0.12869432611136913
regime_change,16,5,VAR1,0.26144730618553164,0.20835905215972067,0.0719695766682611
regime_change,16,10,ARHinc,0.26474050168192803,0.21101140644836466,0.07361892716847208
regime_change,16,10,KernelARH,0.2622407707182453,0.20886277299414582,0.07231716369751509
regime_change,16,10,PA,0.26787091300310245,0.21329580475971932,0.07551475325232124
regime_change,16,10,PM,0.3754894219222594,0.299370313937286,0.149399711202872
regime_change,16,10,VAR1,0.2622238539401396,0.20885617168460333,0.07230462145747518
regime_change,17,1,ARHinc,0.2610825419352114,0.20879056379404312,0.0717730019884271
regime_change,17,1,KernelARH,0.2604786625209358,0.20824751073755043,0.07150426428016203
regime_change,17,1,PA,0.262969458457971,0.21003892888798537,0.07259085857845059
regime_change,17,1,PM,0.3061798203153548,0.2449683659204032,0.09691766081749989
regime_change,17,1,VAR1,0.2611261725072556,0.20886113132649153,0.07182941225874889
regime_change,17,5,ARHinc,0.2643684731304993,0.2114474191743288,0.0738000527572775
regime_change,17,5,KernelARH,0.26233774731362064,0.2100425448599854,0.07284869333009966
regime_change,17,5,PA,0.26620440906288423,0.21281105570345374,0.07466318462685362
regime_change,17,5,PM,0.33822440344138066,0.268861475652296,0.11962059310700075
regime_change,17,5,VAR1,0.2623209036375245,0.2100350812033558,0.07283476884188521
regime_change,17,10,ARHinc,0.26671249252209567,0.2134539481152497,0.07550934973943409
regime_change,17,10,KernelARH,0.26300721900661844,0.21033281656601124,0.07326925060375938
regime_change,17,10,PA,0.2689480885325066,0.21522767251632494,0.07674530377964842
regime_change,17,10,PM,0.3531065078405897,0.28102054612546407,0.13303637794408751
regime_change,17,10,VAR1,0.2630000426300751,0.2103416179096166,0.07326383885769179
regime_change,18,1,ARHinc,0.25976278302060946,0.2066241702113712,0.0702937708391089
regime_change,18,1,KernelARH,0.2593793372542086,0.2065856636232478,0.07029295681481229
regime_change,18,1,PA,0.2619754091488314,0.20839115049931314,0.07140155197850279
regime_change,18,1,PM,0.31240438194018744,0.25102596693575385,0.10194475164980886
regime_change,18,1,VAR1,0.2593789203031106,0.20652107768713573,0.07030180994809437
regime_change,18,5,ARHinc,0.26125955360070857,0.20807038777000056,0.07146709590221352
regime_change,18,5,KernelARH,0.26051375528115023,0.20767561539219725,0.07089717880076583
regime_change,18,5,PA,0.262844895765474,0.20919687711898247,0.07234266332954804
regime_change,18,5,PM,0.3362558496281863,0.26853076050564745,0.11994039391210531
regime_change,18,5,VAR1,0.26052837364576487,0.20768672471807456,0.0709062665519021
regime_change,18,10,ARHinc,0.266236036231678,0.21231480008500364,0.07442409080876862
regime_change,18,10,KernelARH,0.2646623662206378,0.211143558122851,0.0734423331523339
regime_change,18,10,PA,0.26811279101606905,0.21367889580534638,0.07548784628990345
regime_change,18,10,PM,0.35551669375461603,0.28317120668683815,0.13396594640149784
regime_change,18,10,VAR1,0.264657156816988,0.21113749221330977,0.07344082775036717
regime_change,19,1,ARHinc,0.26052006879321726,0.20672920707500336,0.07145066110114813
regime_change,19,1,KernelARH,0.2597085118748375,0.2062604182009511,0.07122955714995072
regime_change,19,1,PA,0.26189062257433043,0.20798133561892962,0.07204303381516872
regime_change,19,1,PM,0.3067536144755293,0.24573828707882572,0.0973860239825656
regime_change,19,1,VAR1,0.2602313899416669,0.20667641900987824,0.07187255034528586
regime_change,19,5,ARHinc,0.2645048649190848,0.21020508727374143,0.07391004439850613
regime_change,19,5,KernelARH,0.26332024041241175,0.20921627849299854,0.0735120727065073
regime_change,19,5,PA,0.26607962792923223,0.21134847931132858,0.0748858830437721
regime_change,19,5,PM,0.32929112024739104,0.26200434335347755,0.11426169949378316
regime_change,19,5,VAR1,0.26328131163105895,0.2091717816216831,0.07348495762061472
regime_change,19,10,ARHinc,0.2707212773268277,0.21516912469235458,0.0773229684866532
regime_change,19,10,KernelARH,0.2696541388201092,0.21424285835722315,0.0771747643594671
regime_change,19,10,PA,0.2718372124779453,0.2161028569660884,0.07774786859719714
regime_change,19,10,PM,0.3400475548307373,0.26862344513251474,0.12028598562104097
regime_change,19,10,VAR1,0.26961122760017636,0.21419763459793753,0.07714170390258926
regime_change,20,1,ARHinc,0.27206808098386154,0.2181244042342532,0.07791530917493723
regime_change,20,1,KernelARH,0.27246013907464217,0.21844316276763806,0.0781646780314777
regime_change,20,1,PA,0.27386011213568345,0.21941441454010022,0.07888540098106499
regime_change,20,1,PM,0.3020099549057888,0.24180338206071242,0.09380243498375834
regime_change,20,1,VAR1,0.2728135788823194,0.21874615227015776,0.07831567273887945
regime_change,20,5,ARHinc,0.27568608368035463,0.22098392743508152,0.08005859435802305
regime_change,20,5,KernelARH,0.27500033973573473,0.22059126341091184,0.07975902285985427
regime_change,20,5,PA,0.2775617410661794,0.22244836495906045,0.08117012742727708
regime_change,20,5,PM,0.34898831784763606,0.2780282829333563,0.12905434538523342
regime_change,20,5,VAR1,0.2749636383434256,0.22054741186635185,0.07973518094513034
regime_change,20,10,ARHinc,0.2806298813097844,0.2248259319062367,0.08305812721380443
regime_change,20,10,KernelARH,0.2784387433353463,0.2234272316089277,0.08200376918404875
regime_change,20,10,PA,0.28252709859734015,0.22629333645363633,0.08407780649982825
regime_change,20,10,PM,0.35924181377052045,0.2846850160055957,0.136671561970124
regime_change,20,10,VAR1,0.27839725681435123,0.22338414151317557,0.08197502847956427
regime_change,21,1,ARHinc,0.255774602691172,0.20441321106827082,0.06863862251999842
regime_change,21,1,KernelARH,0.2534745256771463,0.2028391378705597,0.06770337543899813
regime_change,21,1,PA,0.2571125926752605,0.205684133784491,0.06922321120884702
regime_change,21,1,PM,0.3053502770400145,0.2461081925218852,0.09702034636246999
regime_change,21,1,VAR1,0.25351290890161227,0.2028511095515953,0.06770319049412482
regime_change,21,5,ARHinc,0.25811673520820144,0.20681606559293553,0.07014716109721712
regime_change,21,5,KernelARH,0.25701030436950767,0.20580783377020168,0.06964617619829443
regime_change,21,5,PA,0.26074387560186196,0.20892419123705516,0.07155296627805849
regime_change,21,5,PM,0.3381349259596896,0.2707762185695238,0.12014048774039766
regime_change,21,5,VAR1,0.25698989577172027,0.20578165463236694,0.06963213879625436
regime_change,21,10,ARHinc,0.2613609171903058,0.20931657510803278,0.07179864279962936
regime_change,21,10,KernelARH,0.2587052253622237,0.20712083854112648,0.07057494469892284
regime_change,21,10,PA,0.26360709715455993,0.2107301290257995,0.07282271253843538
regime_change,21,10,PM,0.34270173605018844,0.27269202627546596,0.12281601268043754
regime_change,21,10,VAR1,0.2587196635768599,0.20712927668333786,0.07058005774256695
regime_change,22,1,ARHinc,0.2744738294717465,0.2194648207422594,0.08017204451004183
regime_change,22,1,KernelARH,0.27989811326794617,0.22419300580799387,0.08396231037498221
regime_change,22,1,PA,0.2778504406266739,0.22155070429012588,0.08218504409639915
regime_change,22,1,PM,0.2955473150633968,0.2363350928280225,0.08973921183946816
regime_change,22,1,VAR1,0.2809785402337192,0.2247691051850065,0.08445870798795595
regime_change,22,5,ARHinc,0.27860529462139244,0.22334099587480885,0.0834990402350365
regime_change,22,5,KernelARH,0.283601373782711,0.22733240038261385,0.0867117554814709
regime_change,22,5,PA,0.2823093470055587,0.2260249193906805,0.0857366978893067
regime_change,22,5,PM,0.34377973728130856,0.2739408119346331,0.1233039039003652
regime_change,22,5,VAR1,0.2833431075952093,0.2271170207268647,0.08653615614909944
regime_change,22,10,ARHinc,0.27896221789832176,0.22315591492901393,0.08373811737417698
regime_change,22,10,KernelARH,0.28020449238713213,0.22408082418162875,0.08475861688577206
regime_change,22,10,PA,0.28213650998847506,0.22524229102597887,0.0855406715720633
regime_change,22,10,PM,0.3384331334558105,0.27147113699622716,0.1193803272185957
regime_change,22,10,VAR1,0.27995031516998037,0.2238719529269877,0.084590231448287
regime_change,23,1,ARHinc,0.26540280669754845,0.21164652617837462,0.07469597391639972
regime_change,23,1,KernelARH,0.2657317291361571,0.21199890115738762,0.07514980604391074
regime_change,23,1,PA,0.2662077913702419,0.21218252683345393,0.07511410872070302
regime_change,23,1,PM,0.30579249483222903,0.2445561626257337,0.09764698110447444
regime_change,23,1,VAR1,0.2665314109364471,0.21265631973048893,0.07559658433568915
regime_change,23,5,ARHinc,0.2694923335602601,0.21469472045877835,0.07801311597873498
regime_change,23,5,KernelARH,0.26791716102165636,0.2137904802639008,0.07669005437759266
regime_change,23,5,PA,0.2711744541223482,0.21601385660240632,0.07908488026879847
regime_change,23,5,PM,0.3544368813755771,0.28231422841661463,0.13375643293778702
regime_change,23,5,VAR1,0.26791687058181946,0.21379111993877903,0.07670307220378232
regime_change,23,10,ARHinc,0.2707908927039368,0.2157409153511154,0.0781144270562869
regime_change,23,10,KernelARH,0.26669369364463735,0.21237508890042303,0.07609571339652924
regime_change,23,10,PA,0.27256826341083246,0.21727970601930535,0.07916223590803384
regime_change,23,10,PM,0.36060154602039246,0.2871836562664352,0.13766794531755527
regime_change,23,10,VAR1,0.26669457196598645,0.21238090297995255,0.07610323660335291
regime_change,24,1,ARHinc,0.2823638755470588,0.2271866549189906,0.0841353872457799
regime_change,24,1,KernelARH,0.2823942081397685,0.2274375064542358,0.08431664868284236
regime_change,24,1,PA,0.2844127468262697,0.2287099414945297,0.08523495336549393
regime_change,24,1,PM,0.3092696946048064,0.24747764196181593,0.09935172663237332
regime_change,24,1,VAR1,0.282482230083124,0.22748810877250308,0.0843268632467248
regime_change,24,5,ARHinc,0.2846934971516593,0.2290093345112885,0.08621831215729447
regime_change,24,5,KernelARH,0.2834648116889929,0.22822362665859247,0.08552003131586867
regime_change,24,5,PA,0.2863940123305685,0.23019158726818548,0.0872669235417104
regime_change,24,5,PM,0.34434832359265694,0.27643775081363414,0.12600314799515425
regime_change,24,5,VAR1,0.28349376458106007,0.22825512108736545,0.08553242535512237
regime_change,24,10,ARHinc,0.2863934371961967,0.23094299975109042,0.08711510696453148
regime_change,24,10,KernelARH,0.2848052683416264,0.22949091846964484,0.08663224411656345
regime_change,24,10,PA,0.2879978918302607,0.23213869246760713,0.08791179254719976
regime_change,24,10,PM,0.34754588698355765,0.2794558628572217,0.1298418425077844
regime_change,24,10,VAR1,0.2848375750690215,0.22951950017995748,0.08664839936740149
regime_change,25,1,ARHinc,0.26211675556766817,0.2094307738214272,0.07214576802384301
regime_change,25,1,KernelARH,0.25909657590793966,0.20723826478001475,0.070444952272763
regime_change,25,1,PA,0.26271630277761265,0.2099162096388683,0.07255918742285793
regime_change,25,1,PM,0.3085943777373499,0.24729926465246224,0.09971730609975492
regime_change,25,1,VAR1,0.26021325530376016,0.20818047504887446,0.07105302333409452
regime_change,25,5,ARHinc,0.2631320026312933,0.21020936924436,0.07261353391341671
regime_change,25,5,KernelARH,0.2604809649203543,0.20821392203218284,0.07116974090869924
regime_change,25,5,PA,0.2645634915347389,0.21132475360958383,0.07333502738580976
regime_change,25,5,PM,0.34728005980550153,0.2782555174566915,0.12803062050072891
regime_change,25,5,VAR1,0.26044005100190687,0.20818226539052778,0.07114210900016879
regime_change,25,10,ARHinc,0.2647980181373827,0.21149109104398933,0.07351590445259214
regime_change,25,10,KernelARH,0.2621094902106151,0.20932080785132812,0.0720295352720614
regime_change,25,10,PA,0.2665744786649854,0.21285192310934173,0.07449632818103075
regime_change,25,10,PM,0.34990579106176223,0.27888642520448526,0.1289631653206121
regime_change,25,10,VAR1,0.26208178832522844,0.20929310633670584,0.07201046518234043
regime_change,26,1,ARHinc,0.26624863537543386,0.21288314347210432,0.07441898694460204
regime_change,26,1,KernelARH,0.2653511734566084,0.21180076154751976,0.07390568339273916
regime_change,26,1,PA,0.269347013188569,0.21522380044250256,0.07618105657764769
regime_change,26,1,PM,0.30495611505629144,0.24304563055381084,0.09562783804399291
regime_change,26,1,VAR1,0.2662184341274347,0.21260310462931395,0.07444550545063523
regime_change,26,5,ARHinc,0.27209297482353484,0.2172767777432478,0.07769244404427922
regime_change,26,5,KernelARH,0.2682896603468293,0.21409935205357564,0.07566666715726679
regime_change,26,5,PA,0.2747593764329003,0.21931911136333923,0.07933576639729771
regime_change,26,5,PM,0.34400268392674394,0.2741029681518478,0.125343625315103
regime_change,26,5,VAR1,0.2685180102449754,0.2143063481592768,0.07581801594891761
regime_change,26,10,ARHinc,0.2710160590884899,0.21621845246772464,0.07749749931176426
regime_change,26,10,KernelARH,0.26868954145350415,0.21458507716526623,0.07607699582954743
regime_change,26,10,PA,0.2732286014676563,0.21785674514058423,0.07877883935420843
regime_change,26,10,PM,0.3585062246992151,0.28458757732261714,0.13483747396140214
regime_change,26,10,VAR1,0.26891696574980284,0.21479286668445052,0.07622926484629358
regime_change,27,1,ARHinc,0.2712441766368478,0.21794801071875072,0.07750145885724986
regime_change,27,1,KernelARH,0.2726646188147926,0.21931995245407745,0.07846219614322653
regime_change,27,1,PA,0.2731190413172649,0.2196955428418331,0.07871362844635094
regime_change,27,1,PM,0.30157129759784423,0.24152453950287134,0.09343758901670893
regime_change,27,1,VAR1,0.2728192210653133,0.21916767116028527,0.07845994139576334
regime_change,27,5,ARHinc,0.2782306325955364,0.22373284895058335,0.08192149309778578
regime_change,27,5,KernelARH,0.27826056717221503,0.22417423032683398,0.08199201434703537
regime_change,27,5,PA,0.27952981138755906,0.22455626054559302,0.08277194772111095
regime_change,27,5,PM,0.34257693909042924,0.2736597254924866,0.12156162459443016
regime_change,27,5,VAR1,0.2781992108640282,0.22411904231916174,0.08194905780074357
regime_change,27,10,ARHinc,0.2837577471613344,0.22851018260589545,0.08579976335818482
regime_change,27,10,KernelARH,0.28001349884312116,0.2255054581011012,0.08354531485420147
regime_change,27,10,PA,0.2847926262902486,0.22922188211199834,0.08660376808212503
regime_change,27,10,PM,0.34707700672324654,0.2785621849181301,0.12701675462375775
regime_change,27,10,VAR1,0.27997983176371477,0.22548685882326017,0.08351788526740159
regime_change,28,1,ARHinc,0.26505592822886725,0.21239804812705795,0.07408248935562622
regime_change,28,1,KernelARH,0.26181263860432835,0.20972278700578106,0.0722860708588608
regime_change,28,1,PA,0.266220488270048,0.21359410731072295,0.07472844104031787
regime_change,28,1,PM,0.310509423233445,0.2481676020497648,0.09989527120551221
regime_change,28,1,VAR1,0.2621407905539477,0.2099049969954965,0.07249859903291822
regime_change,28,5,ARHinc,0.26372736199899144,0.21117404129426276,0.07348785546133216
regime_change,28,5,KernelARH,0.2597225139563606,0.2079297091851919,0.07132526313913762
regime_change,28,5,PA,0.2657663910959918,0.21293024189177948,0.07457305045242978
regime_change,28,5,PM,0.34509458352612316,0.27716892279200195,0.12741795138622777
regime_change,28,5,VAR1,0.2596812165800108,0.20789830815991006,0.07130452060879372
regime_change,28,10,ARHinc,0.2636501933813438,0.2107596672774082,0.07368079202869389
regime_change,28,10,KernelARH,0.2590159938072929,0.20728705952691073,0.07093938911557565
regime_change,28,10,PA,0.2659945634445561,0.21261587309140456,0.07488809736694041
regime_change,28,10,PM,0.3526053027289333,0.2817598226281802,0.13376797148585845
regime_change,28,10,VAR1,0.25897063598075093,0.20724469805779525,0.0709132956171127
regime_change,29,1,ARHinc,0.2624831151203546,0.20973705386287758,0.07215411826800519
regime_change,29,1,KernelARH,0.262475068575296,0.20984183794929187,0.07242476918699424
regime_change,29,1,PA,0.26448681980659305,0.21097946360363204,0.0732251702965219
regime_change,29,1,PM,0.3067959599613184,0.2450790223061567,0.09764492056278391
regime_change,29,1,VAR1,0.2627891611261839,0.21005943582392012,0.07260023625841998
regime_change,29,5,ARHinc,0.2643909892951702,0.2115931393171794,0.07345099586424414
regime_change,29,5,KernelARH,0.2621029191645914,0.20936252458430027,0.07237264569298697
regime_change,29,5,PA,0.2662824177255548,0.21298706058325384,0.07444235509696037
regime_change,29,5,PM,0.3434215664987234,0.27450498545261287,0.1234535200081723
regime_change,29,5,VAR1,0.26208469132279505,0.20935290090883157,0.07236574492715168
regime_change,29,10,ARHinc,0.2661021649391347,0.2125689306437407,0.07478287741946017
regime_change,29,10,KernelARH,0.26107466387120853,0.20856703026998732,0.0718658151918438
regime_change,29,10,PA,0.26877031601506507,0.21456300035611975,0.07628265891186654
regime_change,29,10,PM,0.3605143717800393,0.2860867093719633,0.13936369297219836
regime_change,29,10,VAR1,0.2610423938662196,0.20855213110032195,0.07184829894817586
regime_change,30,1,ARHinc,0.27744609190444897,0.22240317124354836,0.08271483163873303
regime_change,30,1,KernelARH,0.27646607879153057,0.2217046976426242,0.08247961037122022
regime_change,30,1,PA,0.2790360165800755,0.223431796442552,0.08363788650474183
regime_change,30,1,PM,0.3145298242411931,0.2510876271411775,0.10287081670910576
regime_change,30,1,VAR1,0.2775939420706692,0.22255057203677706,0.08318701906032533
regime_change,30,5,ARHinc,0.28297622985841525,0.22701675208643796,0.08628363887328523
regime_change,30,5,KernelARH,0.2814643557354459,0.22589085092534006,0.08577700585808505
regime_change,30,5,PA,0.28541714606768237,0.22879376677343055,0.08774269957310468
regime_change,30,5,PM,0.3560892913792017,0.28403930811376926,0.13718934510200348
regime_change,30,5,VAR1,0.2816325461250758,0.2260398266705795,0.0858832846606305
regime_change,30,10,ARHinc,0.28852615746830307,0.2315477755987355,0.09058061886443367
regime_change,30,10,KernelARH,0.28682156182259105,0.23063150808707497,0.0893884407721841
regime_change,30,10,PA,0.2906210576256559,0.23301956707055854,0.09181089234481003
regime_change,30,10,PM,0.3656717979056447,0.2913784939637894,0.14444216518420794
regime_change,30,10,VAR1,0.28696733072330444,0.23076662566593878,0.08948368165821746
regime_change,31,1,ARHinc,0.26291063722410973,0.2109683427867565,0.07280955581167058
regime_change,31,1,KernelARH,0.2624200876048252,0.21067330801364248,0.07262585492636729
regime_change,31,1,PA,0.26352553269790485,0.21146958254437076,0.07293165376417668
regime_change,31,1,PM,0.3174691574519942,0.2552244980107185,0.10590733867860072
regime_change,31,1,VAR1,0.2628218899276577,0.21096254693341612,0.07279145791644474
regime_change,31,5,ARHinc,0.2655781024346703,0.21306969004143145,0.07473089013308441
regime_change,31,5,KernelARH,0.2644769953160145,0.2121570440347112,0.07398889837949325
regime_change,31,5,PA,0.26679438367809793,0.21396654892805486,0.07532469633817093
regime_change,31,5,PM,0.3514832486033171,0.2819236224784809,0.130950280775605
regime_change,31,5,VAR1,0.264507896386572,0.21218687947140735,0.07401190657225777
regime_change,31,10,ARHinc,0.26961035670788247,0.21633172381115492,0.07671302257795509
regime_change,31,10,KernelARH,0.26835424993329904,0.21557827198740906,0.07617143010241292
regime_change,31,10,PA,0.27243529692357843,0.21842006158542693,0.07833505174512717
regime_change,31,10,PM,0.34609301010486926,0.2771659239192248,0.127446063693045
regime_change,31,10,VAR1,0.26839487745724805,0.21562859703850085,0.07619932929054253
regime_change,32,1,ARHinc,0.2582838859054561,0.20767774032600184,0.07011342922884191
regime_change,32,1,KernelARH,0.2587325073500552,0.20837532958558694,0.0704667115193967
regime_change,32,1,PA,0.260747320167935,0.2098137902222157,0.07125602491967835
regime_change,32,1,PM,0.3105970488047891,0.24941403583902935,0.10026565434634885
regime_change,32,1,VAR1,0.259089203200184,0.2087334828361441,0.0707205629191189
regime_change,32,5,ARHinc,0.2597023889754066,0.20933303802646358,0.07106472764934954
regime_change,32,5,KernelARH,0.2585625875750788,0.208599962329961,0.07033787569683515
regime_change,32,5,PA,0.26215413925683145,0.21126050674781116,0.07225109767853832
regime_change,32,5,PM,0.3448718156415918,0.2762723631935673,0.12541272498133346
regime_change,32,5,VAR1,0.2587038054483532,0.20872242354766174,0.07043087559248548
regime_change,32,10,ARHinc,0.2634588063420948,0.21216632372138006,0.07284595735622587
regime_change,32,10,KernelARH,0.2595924132967719,0.20919542916632786,0.07088199509748223
regime_change,32,10,PA,0.2664024573487468,0.21440485724060632,0.07467404447573527
regime_change,32,10,PM,0.35325274864839984,0.2818043987570286,0.13131690156411474
regime_change,32,10,VAR1,0.25968400332901515,0.20928092972071266,0.07094313021791228
regime_change,33,1,ARHinc,0.2655136975412866,0.21226971005513381,0.07383507281039174
regime_change,33,1,KernelARH,0.26601880723015464,0.213246511531745,0.07424645247418002
regime_change,33,1,PA,0.2673861222710895,0.21373221455660768,0.0749045371912811
regime_change,33,1,PM,0.30834977642049877,0.24765312847307003,0.09808736584560002
regime_change,33,1,VAR1,0.26614271701213205,0.21328183166127662,0.07432266971713765
regime_change,33,5,ARHinc,0.27009064862538823,0.21601493661283253,0.0767360471159034
regime_change,33,5,KernelARH,0.2676846783540954,0.21405137014805461,0.07537868192608793
regime_change,33,5,PA,0.271844910045213,0.21730815979800297,0.07781394718715375
regime_change,33,5,PM,0.35400602288279204,0.2824131231635553,0.1341353886937218
regime_change,33,5,VAR1,0.2675984090724068,0.21398179338906323,0.07533003644002878
regime_change,33,10,ARHinc,0.2731161847843537,0.21824575019285042,0.07845300922708294
regime_change,33,10,KernelARH,0.2703699270782024,0.21617511788243962,0.07700845358604325
regime_change,33,10,PA,0.27524662069368294,0.2200372749396369,0.07956258364760117
regime_change,33,10,PM,0.35914152093526236,0.28849704283998806,0.1360602014663084
regime_change,33,10,VAR1,0.27027684024328946,0.2161037426970768,0.07696101615276285
regime_change,34,1,ARHinc,0.27841243176252367,0.2227537839960768,0.08215475718337381
regime_change,34,1,KernelARH,0.27601453958592953,0.2205777617649626,0.0807061773025842
regime_change,34,1,PA,0.2807625117918276,0.2246896525013654,0.08340365084113725
regime_change,34,1,PM,0.309649822658053,0.2474615783087155,0.09958722214448458
regime_change,34,1,VAR1,0.2774869220214193,0.22172034913153982,0.08154864353588459
regime_change,34,5,ARHinc,0.2760444318434682,0.2202976882195775,0.0805299893021197
regime_change,34,5,KernelARH,0.2737636914357804,0.21855312018315262,0.0792783709617329
regime_change,34,5,PA,0.2785510661418515,0.22252424753039973,0.08194483948752086
regime_change,34,5,PM,0.3585603884597145,0.2849425037392906,0.13696414347762323
regime_change,34,5,VAR1,0.2738746487359132,0.21864670296254832,0.07934873033000894
regime_change,34,10,ARHinc,0.27318774590937905,0.21814223211485026,0.07921713196671604
regime_change,34,10,KernelARH,0.2714994544460716,0.21663997426911663,0.0783093721720986
regime_change,34,10,PA,0.2755444799029837,0.21968062265301216,0.08058397554877753
regime_change,34,10,PM,0.34957768768956415,0.27666586309303004,0.1285204659016738
regime_change,34,10,VAR1,0.2715859861289341,0.2167125465736812,0.07836137577067712
regime_change,35,1,ARHinc,0.271048738982811,0.2183463313400159,0.0774381643202451
regime_change,35,1,KernelARH,0.27086577597536887,0.21783856886256575,0.07741885597509267
regime_change,35,1,PA,0.27319370346709193,0.2198615523448648,0.07870650009444577
regime_change,35,1,PM,0.3071389226482302,0.246628372814485,0.0985768664409278
regime_change,35,1,VAR1,0.27074126508159624,0.21772727154537877,0.07739383648113489
regime_change,35,5,ARHinc,0.2748465897979823,0.22086371975672547,0.07997987437143055
regime_change,35,5,KernelARH,0.2726260480181382,0.21894926044215401,0.07872211984739522
regime_change,35,5,PA,0.2770844647709421,0.22255438944423317,0.0813325078025415
regime_change,35,5,PM,0.3529577426742136,0.28159937089355613,0.13186200590493793
regime_change,35,5,VAR1,0.27267093689586824,0.21898372859146584,0.07874584044846755
regime_change,35,10,ARHinc,0.2751900797343694,0.22057865782928004,0.08050778178198452
regime_change,35,10,KernelARH,0.2715028374289316,0.21788362216121868,0.07817499838763536
regime_change,35,10,PA,0.27827149934226664,0.223085590552919,0.08212139942065295
regime_change,35,10,PM,0.36564722297769786,0.2921094547286043,0.14107854278956838
regime_change,35,10,VAR1,0.2715440506602335,0.21790952238296696,0.07819025739378808
regime_change,36,1,ARHinc,0.2713497688263526,0.2173189662470539,0.07863187179464685
regime_change,36,1,KernelARH,0.27085412985863044,0.21724098001863557,0.07857761676242109
regime_change,36,1,PA,0.27378009838859685,0.21950014721951822,0.08039185394413233
regime_change,36,1,PM,0.31319217198223587,0.25013091752866057,0.10276713377520931
regime_change,36,1,VAR1,0.2707362743705922,0.21704141401336186,0.0784784319732287
regime_change,36,5,ARHinc,0.27537082353644854,0.2206010200354879,0.08130940924652288
regime_change,36,5,KernelARH,0.27164448423820214,0.21760637024283241,0.07937073970119797
regime_change,36,5,PA,0.2786215291004094,0.22326968069874453,0.08314436906688397
regime_change,36,5,PM,0.3612979069793788,0.28748679274398953,0.14099858715709082
regime_change,36,5,VAR1,0.2715954683659099,0.21756519346493383,0.07933408021365898
regime_change,36,10,ARHinc,0.2719317027912145,0.2173369631926811,0.07924802870832351
regime_change,36,10,KernelARH,0.26963303230045294,0.21562675346647564,0.07815683224804633
regime_change,36,10,PA,0.27338518862741484,0.21825619502054053,0.07999402554227218
regime_change,36,10,PM,0.36821774892114495,0.29378818373913396,0.1451996140741518
